machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg
0.9968	1	0	0	0	0.009854	0.004267
0.9991	1	0	0	0	0.009854	0.004267
0.9999	1	0	0	0	0.000946	0.001929
0.9999	1	0	0	0	0.000946	0.001929
0.9999	1	0	0	0	0.000946	0.001929
0.9998	1	0	0	0	0.000946	0.001929
0.9998	1	0	0	0	0.000946	0.001929
0.9998	1	0	0	0	0.000946	0.001929
0.9999	1	0	0	0	0.000946	0.001929
0.9999	1	0	0	0	0.024025	0.04585
0.9999	1	0	0	0	0.024025	0.04585
0.9999	1	0	0	0	0.024025	0.04585
0.9998	1	0	0	0	0.024025	0.04585
0.9998	1	0	0	0	0.024025	0.04585
0.733	1	0	0	1	0.024025	0.04585
0.9999	1	0	0	0	0.044837	0.030433
0.9996	1	0	0	0	0.044837	0.030433
0.9998	1	0	0	0	0.044837	0.030433
0.9998	1	0	0	0	0.021272	0.0122
0.9999	1	0	0	0	0.021272	0.0122
0.9999	1	0	0	0	0.021272	0.0122
0.9999	1	0	0	0	0.007712	0.009967
0.9999	1	0	0	0	0.007712	0.009967
0.9999	1	0	0	0	0.007712	0.009967
0.5546	1	0	0	0	0.003294	0.012525
0.8599	1	0	0	1	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.003294	0.012525
0.9999	1	0	0	0	0.001992	0.000833
0.9998	1	0	0	0	0.001992	0.000833
0.9999	1	0	0	0	0.001992	0.000833
0.9866	1	0	0	0	0.001074	0.0018
0.9998	1	0	0	0	0.001074	0.0018
0.5288	1	0	0	0	0.001074	0.0018
0.9951	1	0	0	0	0.001074	0.0018
0.6614	1	0	0	0	0.001074	0.0018
0.9897	1	0	0	0	0.001074	0.0018
0.8599	1	0	0	0	0.001074	0.0018
0.9999	1	0	0	0	0.002721	0.004833
0.9999	1	0	0	0	0.002721	0.004833
0.9999	1	0	0	0	0.002721	0.004833
0.9998	1	0	0	0	0.004692	0.00274
0.9998	1	0	0	0	0.004692	0.00274
0.9999	1	0	0	0	0.004692	0.00274
0.9999	1	0	0	0	0.004692	0.00274
0.9998	1	0	0	0	0.004692	0.00274
0.9999	1	0	0	0	0.004692	0.00274
0.9186	1	0	0	0	0.004692	0.00274
0.9998	1	0	0	0	0.004692	0.00274
0.9992	1	0	0	0	0.004692	0.00274
0.9997	1	0	0	0	0.004692	0.00274
0.9997	1	0	0	0	0.00617	0.00822
0.915	1	0	1	0	0.00617	0.00822
0.9682	1	0	0	1	0.00617	0.00822
0.9997	1	0	0	0	0.00617	0.00822
0.9998	1	0	0	0	0.00617	0.00822
0.9999	1	0	0	0	0.00903	0.012417
0.9998	1	0	0	0	0.00903	0.012417
0.8596	1	0	0	0	0.00903	0.012417
0.9996	1	0	0	0	0.00903	0.012417
0.9999	1	0	0	0	0.00903	0.012417
0.6232	1	0	0	0	0.00903	0.012417
0.9999	1	0	0	0	0.011006	0.029625
0.9999	1	0	0	0	0.011006	0.029625
0.9999	1	0	0	0	0.011006	0.029625
0.9999	1	0	0	0	0.011006	0.029625
0.9999	1	0	0	0	0.007712	0.009667
0.9999	1	0	0	0	0.007712	0.009667
0.9999	1	0	0	0	0.007712	0.009667
0.9999	1	0	0	0	0.004177	0.00405
0.9994	1	0	0	0	0.004177	0.00405
0.9998	1	0	0	0	0.004177	0.00405
0.9999	1	0	0	0	0.004177	0.00405
0.9999	1	0	0	0	0.001532	0.00265
0.9999	1	0	0	0	0.001532	0.00265
0.9999	1	0	0	0	0.001532	0.00265
0.9999	1	0	0	0	0.001532	0.00265
0.9998	1	0	0	0	0.001532	0.00265
0.9998	1	0	0	0	0.001532	0.00265
0.9984	1	0	0	0	0.000386	0.002388
0.9999	1	0	0	0	0.000386	0.002388
0.9057	1	0	0	0	0.000386	0.002388
0.9999	1	0	0	0	0.000386	0.002388
0.9999	1	0	0	0	0.000386	0.002388
0.9941	1	0	0	0	0.000386	0.002388
0.9998	1	0	0	0	0.000386	0.002388
0.9998	1	0	0	0	0.000386	0.002388
0.9996	1	0	0	0	0.00527	0.010529
0.9999	1	0	0	0	0.00527	0.010529
0.9999	1	0	0	0	0.00527	0.010529
0.6772	1	0	0	0	0.00527	0.010529
0.9261	1	0	0	0	0.00527	0.010529
0.9998	1	0	0	0	0.00527	0.010529
0.9997	1	0	0	0	0.00527	0.010529
0.9999	1	0	0	0	0.006277	0.004167
0.9999	1	0	0	0	0.006277	0.004167
0.9999	1	0	0	0	0.006277	0.004167
0.9744	1	0	0	0	0.004177	0.004825
0.9871	1	0	0	0	0.004177	0.004825
0.9989	1	0	0	0	0.004177	0.004825
0.9977	1	0	0	0	0.004177	0.004825
0.9715	1	0	0	1	0.016281	0.0063
0.9997	1	0	0	0	0.016281	0.0063
0.9473	1	0	0	0	0.016281	0.0063
0.9999	1	0	0	0	0.002571	0.006689
0.9999	1	0	0	0	0.002571	0.006689
0.918	1	0	0	0	0.002571	0.006689
0.9999	1	0	0	0	0.002571	0.006689
0.9998	1	0	0	0	0.002571	0.006689
0.9998	1	0	0	0	0.002571	0.006689
0.9998	1	0	0	0	0.002571	0.006689
0.9998	1	0	0	0	0.002571	0.006689
0.529	1	0	0	0	0.002571	0.006689
0.9945	1	0	0	0	0.019859	0.031233
0.9998	1	0	0	0	0.019859	0.031233
0.9999	1	0	0	0	0.019859	0.031233
0.9998	1	0	0	0	0.001896	0.0023
0.9998	1	0	0	0	0.001896	0.0023
0.9998	1	0	0	0	0.001896	0.0023
0.9999	1	0	0	0	0.001896	0.0023
0.9999	1	0	0	0	0.001896	0.0023
0.9876	1	0	0	1	0.001896	0.0023
0.9996	1	0	0	0	0.06626	0.0154
0.9998	1	0	0	0	0.06626	0.0154
0.9999	1	0	0	0	0.06626	0.0154
0.9999	1	0	0	0	0.01913	0.003933
0.9998	1	0	0	0	0.01913	0.003933
0.9999	1	0	0	0	0.01913	0.003933
0.9953	1	0	0	0	0.006186	0.00605
0.9998	1	0	0	0	0.006186	0.00605
0.9997	1	0	0	0	0.006186	0.00605
0.9981	1	0	0	0	0.006186	0.00605
0.9981	1	0	0	0	0.015574	0.0201
0.9994	1	0	0	0	0.015574	0.0201
0.9987	1	0	0	0	0.015574	0.0201
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.000428	0.002189
0.9999	1	0	0	0	0.003374	0.0057
0.9994	1	0	0	0	0.003374	0.0057
0.9995	1	0	0	0	0.003374	0.0057
0.9998	1	0	0	0	0.003374	0.0057
0.9187	1	0	1	1	0.000386	0.004163
0.5788	1	0	0	0	0.000386	0.004163
0.9999	1	0	0	0	0.000386	0.004163
0.9998	1	0	0	0	0.000386	0.004163
0.9998	1	0	0	0	0.000386	0.004163
0.9999	1	0	0	0	0.000386	0.004163
0.9999	1	0	0	0	0.000386	0.004163
0.9999	1	0	0	0	0.000386	0.004163
0.9999	1	0	0	0	0.007712	0.008667
0.9999	1	0	0	0	0.007712	0.008667
0.9999	1	0	0	0	0.007712	0.008667
0.9997	1	0	0	0	0.014139	0.023467
0.9998	1	0	0	0	0.014139	0.023467
0.9997	1	0	0	0	0.014139	0.023467
0.9999	1	0	0	0	0.003085	0.00568
0.9999	1	0	0	0	0.003085	0.00568
0.9999	1	0	0	0	0.003085	0.00568
0.9999	1	0	0	0	0.003085	0.00568
0.9999	1	0	0	0	0.003085	0.00568
0.9999	1	0	0	0	0.029135	0.023933
0.9999	1	0	0	0	0.029135	0.023933
0.9999	1	0	0	0	0.029135	0.023933
0.9999	1	0	0	0	0.011997	0.008
0.9999	1	0	0	0	0.011997	0.008
0.9999	1	0	0	0	0.011997	0.008
0.7092	1	0	0	0	0.002571	0.00445
0.9991	1	0	0	0	0.002571	0.00445
0.9998	1	0	0	0	0.002571	0.00445
0.9998	1	0	0	0	0.002571	0.00445
0.9984	1	0	0	0	0.003197	0.00785
0.9999	1	0	0	0	0.003197	0.00785
0.8611	1	0	1	0	0.003197	0.00785
0.9623	1	0	0	0	0.003197	0.00785
0.9998	1	0	0	0	0.003197	0.00785
0.9998	1	0	0	0	0.003197	0.00785
0.9999	1	0	0	0	0.003197	0.00785
0.9998	1	0	0	0	0.003197	0.00785
0.9821	1	0	0	0	0.007712	0.004533
0.8651	1	0	0	0	0.007712	0.004533
0.5528	1	0	0	1	0.007712	0.004533
0.7453	1	0	0	0	0.012704	0.012533
0.9941	1	0	0	0	0.012704	0.012533
0.9998	1	0	0	0	0.012704	0.012533
0.9999	1	0	0	0	0.001735	0.003614
0.9998	1	0	0	0	0.001735	0.003614
0.9999	1	0	0	0	0.001735	0.003614
0.9999	1	0	0	0	0.001735	0.003614
0.9999	1	0	0	0	0.001735	0.003614
0.9999	1	0	0	0	0.001735	0.003614
0.9999	1	0	0	0	0.001735	0.003614
0.9998	1	0	0	0	0.011809	0.00965
0.9999	1	0	0	0	0.011809	0.00965
0.9998	1	0	0	0	0.011809	0.00965
0.9999	1	0	0	0	0.011809	0.00965
0.9999	1	0	0	0	0.0037	0.005043
0.9998	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.0037	0.005043
0.9999	1	0	0	0	0.018423	0.009533
0.9999	1	0	0	0	0.018423	0.009533
0.9999	1	0	0	0	0.018423	0.009533
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9554	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9999	1	0	0	0	0.003842	0.011367
0.9993	1	0	0	0	0.002067	0.003433
0.9998	1	0	0	0	0.002067	0.003433
0.9999	1	0	0	0	0.002067	0.003433
0.9998	1	0	0	0	0.002067	0.003433
0.9999	1	0	0	0	0.002067	0.003433
0.9999	1	0	0	0	0.002067	0.003433
0.9998	1	0	0	0	0.01913	0.022433
0.9998	1	0	0	0	0.01913	0.022433
0.9999	1	0	0	0	0.01913	0.022433
0.9997	1	0	0	0	0.00621	0.014163
0.9998	1	0	0	0	0.00621	0.014163
0.9999	1	0	0	0	0.00621	0.014163
0.9997	1	0	0	0	0.00621	0.014163
0.9998	1	0	0	0	0.00621	0.014163
0.9998	1	0	0	0	0.00621	0.014163
0.9999	1	0	0	0	0.00621	0.014163
0.9999	1	0	0	0	0.00621	0.014163
0.9999	1	0	0	0	0.008419	0.009767
0.9999	1	0	0	0	0.008419	0.009767
0.9999	1	0	0	0	0.008419	0.009767
0.9999	1	0	0	0	0.002249	0.003733
0.9999	1	0	0	0	0.002249	0.003733
0.9998	1	0	0	0	0.002249	0.003733
0.9999	1	0	0	0	0.002249	0.003733
0.9999	1	0	0	0	0.002249	0.003733
0.9999	1	0	0	0	0.002249	0.003733
0.9998	1	0	0	0	0.00617	0.00782
0.8339	1	0	0	0	0.00617	0.00782
0.9999	1	0	0	0	0.00617	0.00782
0.9999	1	0	0	0	0.00617	0.00782
0.9998	1	0	0	0	0.00617	0.00782
0.9999	1	0	0	0	0.033419	0.020433
0.6624	1	0	0	1	0.033419	0.020433
0.9945	1	0	0	0	0.033419	0.020433
0.9979	1	0	0	0	0.003085	0.00454
0.9889	1	0	0	0	0.003085	0.00454
0.9995	1	0	0	0	0.003085	0.00454
0.9998	1	0	0	0	0.003085	0.00454
0.9998	1	0	0	0	0.003085	0.00454
0.9999	1	0	0	0	0.004981	0.01175
0.9999	1	0	0	0	0.004981	0.01175
0.9999	1	0	0	0	0.004981	0.01175
0.9998	1	0	0	0	0.004981	0.01175
0.9999	1	0	0	0	0.001285	0.006875
0.9999	1	0	0	0	0.001285	0.006875
0.9999	1	0	0	0	0.001285	0.006875
0.9933	1	0	0	1	0.001285	0.006875
0.6675	1	0	0	0	0.001285	0.006875
0.9998	1	0	0	0	0.001285	0.006875
0.9995	1	0	0	0	0.001285	0.006875
0.9994	1	0	0	0	0.001285	0.006875
0.9999	1	0	0	0	0.010101	0.014533
0.9999	1	0	0	0	0.010101	0.014533
0.9999	1	0	0	0	0.010101	0.014533
0.9999	1	0	0	0	0.010101	0.014533
0.9999	1	0	0	0	0.010101	0.014533
0.9997	1	0	0	0	0.010101	0.014533
0.9812	1	0	0	1	0.000946	0.0028
0.9546	1	0	0	0	0.000946	0.0028
0.9998	1	0	0	0	0.000946	0.0028
0.7802	1	0	0	0	0.000946	0.0028
0.9998	1	0	0	0	0.000946	0.0028
0.5696	1	0	0	1	0.000946	0.0028
0.9996	1	0	0	0	0.000946	0.0028
0.9999	1	0	0	0	0.003776	0.003625
0.9999	1	0	0	0	0.003776	0.003625
0.9999	1	0	0	0	0.003776	0.003625
0.9999	1	0	0	0	0.003776	0.003625
0.9999	1	0	0	0	0.0013	0.002489
0.9999	1	0	0	0	0.0013	0.002489
0.9999	1	0	0	0	0.0013	0.002489
0.9998	1	0	0	0	0.0013	0.002489
0.9998	1	0	0	0	0.0013	0.002489
0.9999	1	0	0	0	0.0013	0.002489
0.5328	1	0	0	0	0.0013	0.002489
0.9997	1	0	0	0	0.0013	0.002489
0.8996	1	0	0	0	0.0013	0.002489
0.9998	1	0	0	0	0.002057	0.0055
0.9998	1	0	0	0	0.002057	0.0055
0.9949	1	0	0	0	0.002057	0.0055
0.9996	1	0	0	0	0.002057	0.0055
0.9998	1	0	0	0	0.002057	0.0055
0.9998	1	0	0	0	0.016988	0.009967
0.9787	1	0	0	1	0.016988	0.009967
0.9979	1	0	0	0	0.016988	0.009967
0.9658	1	0	0	0	0.002314	0.0036
0.9939	1	0	0	0	0.002314	0.0036
0.9666	1	0	1	0	0.002314	0.0036
0.9884	1	0	0	0	0.002314	0.0036
0.9998	1	0	0	0	0.002314	0.0036
0.9965	1	0	0	0	0.007423	0.0177
0.9999	1	0	0	0	0.007423	0.0177
0.9994	1	0	0	0	0.007423	0.0177
0.5346	1	0	0	0	0.007423	0.0177
0.9999	1	0	0	0	0.007423	0.0177
0.9999	1	0	0	0	0.007423	0.0177
0.7937	1	0	0	1	0.001591	0.004688
0.9231	1	0	0	0	0.001591	0.004688
0.9998	1	0	0	0	0.001591	0.004688
0.9998	1	0	0	0	0.001591	0.004688
0.9998	1	0	0	0	0.001591	0.004688
0.9988	1	0	0	0	0.001591	0.004688
0.7449	1	0	0	0	0.001591	0.004688
0.8644	1	0	0	0	0.001591	0.004688
0.9991	1	0	0	0	0.053985	0.03685
0.5454	1	0	0	0	0.053985	0.03685
0.808	1	0	0	1	0.053985	0.03685
0.9367	1	0	0	0	0.053985	0.03685
0.9999	1	0	0	0	0.001714	0.00255
0.9999	1	0	0	0	0.001714	0.00255
0.9998	1	0	0	0	0.001714	0.00255
0.9999	1	0	0	0	0.001714	0.00255
0.9999	1	0	0	0	0.001714	0.00255
0.9999	1	0	0	0	0.001714	0.00255
0.9998	1	0	0	0	0.025557	0.034733
0.9998	1	0	0	0	0.025557	0.034733
0.8401	1	0	0	0	0.025557	0.034733
0.6128	1	0	0	1	0.010797	0.00608
0.9785	1	0	0	0	0.010797	0.00608
0.999	1	0	0	0	0.010797	0.00608
0.997	1	0	0	0	0.010797	0.00608
0.9998	1	0	0	0	0.010797	0.00608
0.9931	1	0	0	0	0.009854	0.0049
0.9999	1	0	0	0	0.009854	0.0049
0.9997	1	0	0	0	0.009854	0.0049
0.9999	1	0	0	0	0.028428	0.042033
0.9998	1	0	0	0	0.028428	0.042033
0.9998	1	0	0	0	0.028428	0.042033
0.9999	1	0	0	0	0.007969	0.00628
0.9999	1	0	0	0	0.007969	0.00628
0.9999	1	0	0	0	0.007969	0.00628
0.9999	1	0	0	0	0.007969	0.00628
0.9999	1	0	0	0	0.007969	0.00628
0.9999	1	0	0	0	0.001896	0.003767
0.9999	1	0	0	0	0.001896	0.003767
0.9999	1	0	0	0	0.001896	0.003767
0.9999	1	0	0	0	0.001896	0.003767
0.9998	1	0	0	0	0.001896	0.003767
0.9999	1	0	0	0	0.001896	0.003767
0.9999	1	0	0	0	0.127892	0.035125
0.9889	1	0	0	0	0.127892	0.035125
0.9998	1	0	0	0	0.127892	0.035125
0.9999	1	0	0	0	0.127892	0.035125
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9999	1	0	0	0	0.000029	0.001456
0.9998	1	0	0	0	0.009854	0.006567
0.9993	1	0	0	0	0.009854	0.006567
0.9996	1	0	0	0	0.009854	0.006567
0.9908	1	0	0	0	0.001366	0.00305
0.9999	1	0	0	0	0.001366	0.00305
0.9999	1	0	0	0	0.001366	0.00305
0.9999	1	0	0	0	0.001366	0.00305
0.9999	1	0	0	0	0.001992	0.000733
0.9999	1	0	0	0	0.001992	0.000733
0.9999	1	0	0	0	0.001992	0.000733
0.9999	1	0	0	0	0.003856	0.00634
0.9999	1	0	0	0	0.003856	0.00634
0.9999	1	0	0	0	0.003856	0.00634
0.9999	1	0	0	0	0.003856	0.00634
0.9999	1	0	0	0	0.003856	0.00634
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.002595	0.003013
0.9999	1	0	0	0	0.014139	0.004133
0.9999	1	0	0	0	0.014139	0.004133
0.9999	1	0	0	0	0.014139	0.004133
0.9996	1	0	0	0	0.000996	0.003033
0.9999	1	0	0	0	0.000996	0.003033
0.9999	1	0	0	0	0.000996	0.003033
0.9999	1	0	0	0	0.000996	0.003033
0.9998	1	0	0	0	0.000996	0.003033
0.9999	1	0	0	0	0.000996	0.003033
0.6135	1	0	0	1	0.013014	0.016925
0.9258	1	0	0	0	0.013014	0.016925
0.9922	1	0	0	0	0.013014	0.016925
0.7749	1	0	0	0	0.013014	0.016925
0.9867	1	0	0	1	0.012211	0.015925
0.9992	1	0	0	0	0.012211	0.015925
0.9996	1	0	0	0	0.012211	0.015925
0.9997	1	0	0	0	0.012211	0.015925
0.8448	1	0	0	0	0.004745	0.009117
0.547	1	0	0	0	0.004745	0.009117
0.9994	1	0	0	0	0.004745	0.009117
0.9998	1	0	0	0	0.004745	0.009117
0.9995	1	0	0	0	0.004745	0.009117
0.9998	1	0	0	0	0.004745	0.009117
0.8324	1	0	0	1	0.022708	0.0121
0.9998	1	0	0	0	0.022708	0.0121
0.9505	1	0	0	0	0.022708	0.0121
0.9999	1	0	0	0	0.148377	0.05645
0.9999	1	0	0	0	0.148377	0.05645
0.9997	1	0	0	0	0.148377	0.05645
0.9999	1	0	0	0	0.148377	0.05645
0.9994	1	0	0	0	0.001221	0.005033
0.9999	1	0	0	0	0.001221	0.005033
0.9997	1	0	0	0	0.001221	0.005033
0.9971	1	0	0	0	0.001221	0.005033
0.9999	1	0	0	0	0.001221	0.005033
0.995	1	0	0	0	0.001221	0.005033
0.9997	1	0	0	0	0.001221	0.005033
0.9999	1	0	0	0	0.001221	0.005033
0.9999	1	0	0	0	0.001221	0.005033
0.9359	1	0	0	0	0.002721	0.000733
0.9999	1	0	0	0	0.002721	0.000733
0.9999	1	0	0	0	0.002721	0.000733
0.9999	1	0	0	0	0.077683	0.017425
0.9995	1	0	0	0	0.077683	0.017425
0.9998	1	0	0	0	0.077683	0.017425
0.9999	1	0	0	0	0.077683	0.017425
0.9999	1	0	0	0	0.001799	0.00435
0.9999	1	0	0	0	0.001799	0.00435
0.9998	1	0	0	0	0.001799	0.00435
0.8999	1	0	0	0	0.001799	0.00435
0.9994	1	0	0	0	0.001799	0.00435
0.9999	1	0	0	0	0.001799	0.00435
0.9999	1	0	0	0	0.001799	0.00435
0.9996	1	0	0	0	0.001799	0.00435
0.9965	1	0	0	0	0.001799	0.00435
0.9996	1	0	0	0	0.001799	0.00435
0.9998	1	0	0	0	0.003085	0.00582
0.9998	1	0	0	0	0.003085	0.00582
0.9997	1	0	0	0	0.003085	0.00582
0.9998	1	0	0	0	0.003085	0.00582
0.9997	1	0	0	0	0.003085	0.00582
0.9999	1	0	0	0	0.001085	0.005638
0.9999	1	0	0	0	0.001085	0.005638
0.9998	1	0	0	0	0.001085	0.005638
0.9999	1	0	0	0	0.001085	0.005638
0.9999	1	0	0	0	0.001085	0.005638
0.9999	1	0	0	0	0.001085	0.005638
0.689	1	0	0	1	0.001085	0.005638
0.9999	1	0	0	0	0.001085	0.005638
0.9999	1	0	0	0	0.008997	0.012067
0.9999	1	0	0	0	0.008997	0.012067
0.9999	1	0	0	0	0.008997	0.012067
0.9998	1	0	0	0	0.008997	0.012067
0.9999	1	0	0	0	0.008997	0.012067
0.9999	1	0	0	0	0.008997	0.012067
0.9998	1	0	0	0	0.008997	0.012067
0.9765	1	0	0	0	0.008997	0.012067
0.9992	1	0	0	0	0.008997	0.012067
0.9509	1	0	0	1	0.196937	0.075633
0.8052	1	0	0	0	0.196937	0.075633
0.9995	1	0	0	0	0.196937	0.075633
0.9999	1	0	0	0	0.014846	0.007467
0.9999	1	0	0	0	0.014846	0.007467
0.9999	1	0	0	0	0.014846	0.007467
0.9998	1	0	0	0	0.001896	0.002883
0.9999	1	0	0	0	0.001896	0.002883
0.9999	1	0	0	0	0.001896	0.002883
0.9999	1	0	0	0	0.001896	0.002883
0.9998	1	0	0	0	0.001896	0.002883
0.9999	1	0	0	0	0.001896	0.002883
0.9505	1	0	0	0	0.031984	0.0243
0.9125	1	0	0	0	0.031984	0.0243
0.9853	1	0	0	0	0.031984	0.0243
0.9981	1	0	0	0	0.000514	0.00262
0.9991	1	0	0	0	0.000514	0.00262
0.9998	1	0	0	0	0.000514	0.00262
0.9998	1	0	0	0	0.000514	0.00262
0.9998	1	0	0	0	0.000514	0.00262
0.9999	1	0	0	0	0.001542	0.00342
0.9999	1	0	0	0	0.001542	0.00342
0.9999	1	0	0	0	0.001542	0.00342
0.9999	1	0	0	0	0.001542	0.00342
0.9999	1	0	0	0	0.001542	0.00342
0.6363	1	0	0	1	0.003085	0.00432
0.9997	1	0	0	0	0.003085	0.00432
0.9991	1	0	0	0	0.003085	0.00432
0.9992	1	0	0	0	0.003085	0.00432
0.993	1	0	0	0	0.003085	0.00432
0.9997	1	0	0	0	0.022708	0.0092
0.9999	1	0	0	0	0.022708	0.0092
0.9999	1	0	0	0	0.022708	0.0092
0.9998	1	0	0	0	0.004863	0.007133
0.9998	1	0	0	0	0.004863	0.007133
0.9996	1	0	0	0	0.004863	0.007133
0.9963	1	0	0	0	0.009147	0.006967
0.999	1	0	0	0	0.009147	0.006967
0.9961	1	0	0	0	0.009147	0.006967
0.9999	1	0	0	0	0.000461	0.003
0.9999	1	0	0	0	0.000461	0.003
0.9999	1	0	0	0	0.000461	0.003
0.9999	1	0	0	0	0.000461	0.003
0.9999	1	0	0	0	0.000461	0.003
0.9999	1	0	0	0	0.000461	0.003
0.999	1	0	0	0	0.004863	0.006067
0.9998	1	0	0	0	0.004863	0.006067
0.9999	1	0	0	0	0.004863	0.006067
0.9996	1	0	0	0	0.001992	0.009367
0.9999	1	0	0	0	0.001992	0.009367
0.9999	1	0	0	0	0.001992	0.009367
0.9792	1	0	0	0	0.01129	0.010033
0.9998	1	0	0	0	0.01129	0.010033
0.9999	1	0	0	0	0.01129	0.010033
0.9999	1	0	0	0	0.009399	0.012275
0.9998	1	0	0	0	0.009399	0.012275
0.9998	1	0	0	0	0.009399	0.012275
0.9998	1	0	0	0	0.009399	0.012275
0.9998	1	0	0	0	0.02485	0.010167
0.9998	1	0	0	0	0.02485	0.010167
0.9999	1	0	0	0	0.02485	0.010167
0.9998	1	0	0	0	0.005109	0.0075
0.9198	1	0	0	0	0.005109	0.0075
0.9999	1	0	0	0	0.005109	0.0075
0.9463	1	0	0	0	0.005109	0.0075
0.959	1	0	0	0	0.005109	0.0075
0.9994	1	0	0	0	0.005109	0.0075
0.9968	1	0	0	1	0.009801	0.009775
0.9378	1	0	0	1	0.009801	0.009775
0.9889	1	0	0	0	0.009801	0.009775
0.9999	1	0	0	0	0.009801	0.009775
0.9979	1	0	0	0	0.016228	0.017525
0.9999	1	0	0	0	0.016228	0.017525
0.9998	1	0	0	0	0.016228	0.017525
0.9999	1	0	0	0	0.016228	0.017525
0.9998	1	0	0	0	0.020566	0.0093
0.9999	1	0	0	0	0.020566	0.0093
0.9998	1	0	0	0	0.020566	0.0093
0.9998	1	0	0	0	0.004177	0.007575
0.8516	1	0	0	1	0.004177	0.007575
0.9815	1	0	0	0	0.004177	0.007575
0.9986	1	0	0	0	0.004177	0.007575
0.9937	1	0	1	1	0.000771	0.00478
0.5498	1	0	1	1	0.000771	0.00478
0.766	1	0	0	1	0.000771	0.00478
0.688	1	0	0	0	0.000771	0.00478
0.9844	1	0	0	0	0.000771	0.00478
0.6479	1	0	0	0	0.077699	0.0444
0.5878	1	0	0	0	0.077699	0.0444
0.998	1	0	0	0	0.077699	0.0444
0.9998	1	0	0	0	0.001896	0.002267
0.9999	1	0	0	0	0.001896	0.002267
0.9999	1	0	0	0	0.001896	0.002267
0.9999	1	0	0	0	0.001896	0.002267
0.9994	1	0	0	0	0.001896	0.002267
0.9993	1	0	0	0	0.001896	0.002267
0.9986	1	0	0	0	0.003428	0.002867
0.9999	1	0	0	0	0.003428	0.002867
0.9999	1	0	0	0	0.003428	0.002867
0.969	1	0	0	1	0.014846	0.01
0.9977	1	0	0	0	0.014846	0.01
0.9984	1	0	0	0	0.014846	0.01
0.9993	1	0	0	0	0.025557	0.022267
0.9999	1	0	0	0	0.025557	0.022267
0.9999	1	0	0	0	0.025557	0.022267
0.9999	1	0	0	0	0.043702	0.00344
0.9999	1	0	0	0	0.043702	0.00344
0.9999	1	0	0	0	0.043702	0.00344
0.9999	1	0	0	0	0.043702	0.00344
0.9999	1	0	0	0	0.043702	0.00344
0.9998	1	0	0	0	0.016228	0.0175
0.9999	1	0	0	0	0.016228	0.0175
0.9999	1	0	0	0	0.016228	0.0175
0.9999	1	0	0	0	0.016228	0.0175
0.9998	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005816	0.01505
0.9999	1	0	0	0	0.005281	0.00345
0.9993	1	0	0	0	0.005281	0.00345
0.999	1	0	0	0	0.005281	0.00345
0.9992	1	0	0	0	0.005281	0.00345
0.9999	1	0	0	0	0.005281	0.00345
0.9999	1	0	0	0	0.005281	0.00345
0.9957	1	0	0	0	0.003374	0.0035
0.9997	1	0	0	0	0.003374	0.0035
0.9998	1	0	0	0	0.003374	0.0035
