machine_confidence	human_confidence	machine_effort	target	machine_predict	human_effort_groundtruth	human_effort_predicted_avg	turn	turns	final_predict
0.960509287	1	0	0	0	0.001178	0.0037	3	6	0
0.948718636	1	0	0	0	0.001178	0.0037	4	6	0
0.956068403	1	0	0	0	0.001178	0.0037	5	6	0
0.957179365	1	0	0	0	0.001178	0.0037	6	6	0
0.953987004	1	0	0	0	0.003428	0.005467	1	3	0
0.957473144	1	0	0	0	0.003428	0.005467	2	3	0
0.924934265	1	0	0	0	0.003428	0.005467	3	3	0
0.552481145	1	0	0	0	0.031089	0.024825	1	4	0
0.931699464	1	0	0	0	0.031089	0.024825	2	4	0
0.951115591	1	0	0	0	0.031089	0.024825	3	4	0
0.924428701	1	0	0	0	0.031089	0.024825	4	4	0
0.479583251	1	0	0	0	0.003674	0.0056	1	6	0
0.747081775	1	0	0	0	0.003674	0.0056	2	6	0
0.766370923	1	0	0	0	0.003674	0.0056	3	6	0
0.598008258	1	0	0	0	0.003674	0.0056	4	6	0
0.710603486	1	0	0	0	0.003674	0.0056	5	6	0
0.925323611	1	0	0	0	0.003674	0.0056	6	6	0
0.879157489	1	0	0	0	0.007455	0.00716	1	5	0
0.931877511	1	0	0	0	0.007455	0.00716	2	5	0
0.963844679	1	0	0	0	0.007455	0.00716	3	5	0
0.93416111	1	0	0	0	0.007455	0.00716	4	5	0
0.964358447	1	0	0	0	0.007455	0.00716	5	5	0
0.926634396	1	0	0	0	0.021594	0.03112	1	5	0
0.900430348	1	0	0	0	0.021594	0.03112	2	5	0
0.973180227	1	0	0	0	0.021594	0.03112	3	5	0
0.954917671	1	0	0	0	0.021594	0.03112	4	5	0
0.95613179	1	0	0	0	0.021594	0.03112	5	5	0
0.98102467	1	0	0	0	0.019859	0.020267	1	3	0
0.966731606	1	0	0	0	0.019859	0.020267	2	3	0
0.991532012	1	0	0	0	0.019859	0.020267	3	3	0
0.96929577	1	0	0	0	0.001366	0.0027	1	4	0
0.846278287	1	0	0	0	0.001366	0.0027	2	4	0
0.936104208	1	0	0	0	0.001366	0.0027	3	4	0
0.971036923	1	0	0	0	0.001366	0.0027	4	4	0
0.973752297	1	0	0	0	0.004981	0.0089	1	4	0
0.973539259	1	0	0	0	0.004981	0.0089	2	4	0
0.963043572	1	0	0	0	0.004981	0.0089	3	4	0
0.903380381	1	0	0	0	0.004981	0.0089	4	4	0
0.934191091	1	0	0	0	0.009512	0.0072	1	5	0
0.949385352	1	0	0	0	0.009512	0.0072	2	5	0
0.880540607	1	0	0	0	0.009512	0.0072	3	5	0
0.918183481	1	0	0	0	0.009512	0.0072	4	5	0
0.955669754	1	0	0	0	0.009512	0.0072	5	5	0
0.956092046	1	0	0	0	0.007712	0.0056	1	3	0
0.973738903	1	0	0	0	0.007712	0.0056	2	3	0
0.960450961	1	0	0	0	0.007712	0.0056	3	3	0
0.328702739	1	0	0	0	0.008419	0.0132	1	3	0
0.431197735	1	0	0	0	0.008419	0.0132	2	3	0
0.840693239	1	0	0	0	0.008419	0.0132	3	3	0
0.961576006	1	0	0	0	0.005101	0.015475	1	8	0
0.971384377	1	0	0	0	0.005101	0.015475	2	8	0
0.975447111	1	0	0	0	0.005101	0.015475	3	8	0
0.96058893	1	0	0	0	0.005101	0.015475	4	8	0
0.976332742	1	0	0	0	0.005101	0.015475	5	8	0
0.696753264	1	0	0	0	0.005101	0.015475	6	8	0
0.97036001	1	0	0	0	0.005101	0.015475	7	8	0
0.977132673	1	0	0	0	0.005101	0.015475	8	8	0
0.958634075	1	0	0	0	0.081255	0.0571	1	3	0
0.930403785	1	0	0	0	0.081255	0.0571	2	3	0
0.948788004	1	0	0	0	0.081255	0.0571	3	3	0
0.256357592	1	0	0	0	0.007712	0.005033	1	3	0
0.467045551	1	0	0	0	0.007712	0.005033	2	3	0
0.768907457	1	0	0	0	0.007712	0.005033	3	3	0
0.536775161	1	0	0	0	0.01129	0.008767	1	3	0
0.829364445	1	0	0	0	0.01129	0.008767	2	3	0
0.201455671	1	0	1	1	0.01129	0.008767	3	3	1
0.089370793	1	0	0	0	0.002057	0.00356	1	5	0
0.272742928	1	0	0	0	0.002057	0.00356	2	5	0
0.481165962	1	0	0	0	0.002057	0.00356	3	5	0
0.980677804	1	0	0	0	0.002057	0.00356	4	5	0
0.903007854	1	0	0	0	0.002057	0.00356	5	5	0
0.515776477	1	0	0	0	0.026671	0.02625	1	4	0
0.460816102	1	0	0	0	0.026671	0.02625	2	4	0
0.874208996	1	0	0	0	0.026671	0.02625	3	4	0
0.153337659	1	0	0	0	0.026671	0.02625	4	4	0
0.894842437	1	0	0	0	0.009854	0.004267	1	3	0
0.673093085	1	0	0	0	0.009854	0.004267	2	3	0
0.75917717	1	0	0	0	0.009854	0.004267	3	3	0
0.926571801	1	0	0	0	0.000946	0.001929	1	7	0
0.976040164	1	0	0	0	0.000946	0.001929	2	7	0
0.948408729	1	0	0	0	0.000946	0.001929	3	7	0
0.931565278	1	0	0	0	0.000946	0.001929	4	7	0
0.930495926	1	0	0	0	0.000946	0.001929	5	7	0
0.94077827	1	0	0	0	0.000946	0.001929	6	7	0
0.963024863	1	0	0	0	0.000946	0.001929	7	7	0
0.958731891	1	0	0	0	0.024025	0.04585	1	6	0
0.979885362	1	0	0	0	0.024025	0.04585	2	6	0
0.952493291	1	0	0	0	0.024025	0.04585	3	6	0
0.961778129	1	0	0	0	0.024025	0.04585	4	6	0
0.882155727	1	0	0	0	0.024025	0.04585	5	6	0
0.190418765	1	0	0	1	0.024025	0.04585	6	6	0
0.932024503	1	0	0	0	0.044837	0.030433	1	3	0
0.828657346	1	0	0	0	0.044837	0.030433	2	3	0
0.911462065	1	0	0	0	0.044837	0.030433	3	3	0
0.911476634	1	0	0	0	0.021272	0.0122	1	3	0
0.983312665	1	0	0	0	0.021272	0.0122	2	3	0
0.999923987	1	0	0	0	0.021272	0.0122	3	3	0
0.971838464	1	0	0	0	0.007712	0.009967	1	3	0
0.971174995	1	0	0	0	0.007712	0.009967	2	3	0
0.954695534	1	0	0	0	0.007712	0.009967	3	3	0
0.139112966	1	0	0	0	0.003294	0.012525	1	8	0
0.30583807	1	0	0	1	0.003294	0.012525	2	8	0
0.936644711	1	0	0	0	0.003294	0.012525	3	8	0
0.959000775	1	0	0	0	0.003294	0.012525	4	8	0
0.966315219	1	0	0	0	0.003294	0.012525	5	8	0
0.973305213	1	0	0	0	0.003294	0.012525	6	8	0
0.975953083	1	0	0	0	0.003294	0.012525	7	8	0
0.931490082	1	0	0	0	0.003294	0.012525	8	8	0
0.967864703	1	0	0	0	0.001992	0.000833	1	3	0
0.940492848	1	0	0	0	0.001992	0.000833	2	3	0
0.980138195	1	0	0	0	0.001992	0.000833	3	3	0
0.571135654	1	0	0	0	0.001074	0.0018	1	7	0
0.890901622	1	0	0	0	0.001074	0.0018	2	7	0
0.109853197	1	0	0	0	0.001074	0.0018	3	7	0
0.652901514	1	0	0	0	0.001074	0.0018	4	7	0
0.23205066	1	0	0	0	0.001074	0.0018	5	7	0
0.595881874	1	0	0	0	0.001074	0.0018	6	7	0
0.307602661	1	0	0	0	0.001074	0.0018	7	7	0
0.944354072	1	0	0	0	0.002721	0.004833	1	3	0
0.933889568	1	0	0	0	0.002721	0.004833	2	3	0
0.955840567	1	0	0	0	0.002721	0.004833	3	3	0
0.881574124	1	0	0	0	0.004692	0.00274	1	10	0
0.901855076	1	0	0	0	0.004692	0.00274	2	10	0
0.982330471	1	0	0	0	0.004692	0.00274	3	10	0
0.972733808	1	0	0	0	0.004692	0.00274	4	10	0
0.901693362	1	0	0	0	0.004692	0.00274	5	10	0
0.927193072	1	0	0	0	0.004692	0.00274	6	10	0
0.35119184	1	0	0	0	0.004692	0.00274	7	10	0
0.871555707	1	0	0	0	0.004692	0.00274	8	10	0
0.791191188	1	0	0	0	0.004692	0.00274	9	10	0
0.841402971	1	0	0	0	0.004692	0.00274	10	10	0
0.856616988	1	0	0	0	0.00617	0.00822	1	5	0
0.386602771	1	0	1	0	0.00617	0.00822	2	5	1
0.514334342	1	0	0	1	0.00617	0.00822	3	5	0
0.869886426	1	0	0	0	0.00617	0.00822	4	5	0
0.935845547	1	0	0	0	0.00617	0.00822	5	5	0
0.924462951	1	0	0	0	0.00903	0.012417	1	6	0
0.914945343	1	0	0	0	0.00903	0.012417	2	6	0
0.327984369	1	0	0	0	0.00903	0.012417	3	6	0
0.846787787	1	0	0	0	0.00903	0.012417	4	6	0
0.954960431	1	0	0	0	0.00903	0.012417	5	6	0
0.179156791	1	0	0	0	0.00903	0.012417	6	6	0
0.954281933	1	0	0	0	0.011006	0.029625	1	4	0
0.967864754	1	0	0	0	0.011006	0.029625	2	4	0
0.954628185	1	0	0	0	0.011006	0.029625	3	4	0
0.972372143	1	0	0	0	0.011006	0.029625	4	4	0
0.952270618	1	0	0	0	0.007712	0.009667	1	3	0
0.972106837	1	0	0	0	0.007712	0.009667	2	3	0
0.987136291	1	0	0	0	0.007712	0.009667	3	3	0
0.975774782	1	0	0	0	0.004177	0.00405	1	4	0
0.837536814	1	0	0	0	0.004177	0.00405	2	4	0
0.946301055	1	0	0	0	0.004177	0.00405	3	4	0
0.971334766	1	0	0	0	0.004177	0.00405	4	4	0
0.969996812	1	0	0	0	0.001532	0.00265	1	6	0
0.964596583	1	0	0	0	0.001532	0.00265	2	6	0
0.960324928	1	0	0	0	0.001532	0.00265	3	6	0
0.967887987	1	0	0	0	0.001532	0.00265	4	6	0
0.914510144	1	0	0	0	0.001532	0.00265	5	6	0
0.934659415	1	0	0	0	0.001532	0.00265	6	6	0
0.756843475	1	0	0	0	0.000386	0.002388	1	8	0
0.933531251	1	0	0	0	0.000386	0.002388	2	8	0
0.363481409	1	0	0	0	0.000386	0.002388	3	8	0
0.957492646	1	0	0	0	0.000386	0.002388	4	8	0
0.969358365	1	0	0	0	0.000386	0.002388	5	8	0
0.670458914	1	0	0	0	0.000386	0.002388	6	8	0
0.951669513	1	0	0	0	0.000386	0.002388	7	8	0
0.941070643	1	0	0	0	0.000386	0.002388	8	8	0
0.824355709	1	0	0	0	0.00527	0.010529	1	7	0
0.982234061	1	0	0	0	0.00527	0.010529	2	7	0
0.977115446	1	0	0	0	0.00527	0.010529	3	7	0
0.227411384	1	0	0	0	0.00527	0.010529	4	7	0
0.381320294	1	0	0	0	0.00527	0.010529	5	7	0
0.886422117	1	0	0	0	0.00527	0.010529	6	7	0
0.853597638	1	0	0	0	0.00527	0.010529	7	7	0
0.959802035	1	0	0	0	0.006277	0.004167	1	3	0
0.971842043	1	0	0	0	0.006277	0.004167	2	3	0
0.968311633	1	0	0	0	0.006277	0.004167	3	3	0
0.515576909	1	0	0	0	0.004177	0.004825	1	4	0
0.56487359	1	0	0	0	0.004177	0.004825	2	4	0
0.750956188	1	0	0	0	0.004177	0.004825	3	4	0
0.722785272	1	0	0	0	0.004177	0.004825	4	4	0
0.533318746	1	0	0	1	0.016281	0.0063	1	3	0
0.857570198	1	0	0	0	0.016281	0.0063	2	3	0
0.427037773	1	0	0	0	0.016281	0.0063	3	3	0
0.935209324	1	0	0	0	0.002571	0.006689	1	9	0
0.948948542	1	0	0	0	0.002571	0.006689	2	9	0
0.383392058	1	0	0	0	0.002571	0.006689	3	9	0
0.931235358	1	0	0	0	0.002571	0.006689	4	9	0
0.932755883	1	0	0	0	0.002571	0.006689	5	9	0
0.913100496	1	0	0	0	0.002571	0.006689	6	9	0
0.922138687	1	0	0	0	0.002571	0.006689	7	9	0
0.904160861	1	0	0	0	0.002571	0.006689	8	9	0
0.095480593	1	0	0	0	0.002571	0.006689	9	9	0
0.703724471	1	0	0	0	0.019859	0.031233	1	3	0
0.931186489	1	0	0	0	0.019859	0.031233	2	3	0
0.966824131	1	0	0	0	0.019859	0.031233	3	3	0
0.931727989	1	0	0	0	0.001896	0.0023	1	6	0
0.901046916	1	0	0	0	0.001896	0.0023	2	6	0
0.922215007	1	0	0	0	0.001896	0.0023	3	6	0
0.990189303	1	0	0	0	0.001896	0.0023	4	6	0
0.978432621	1	0	0	0	0.001896	0.0023	5	6	0
0.648773272	1	0	0	1	0.001896	0.0023	6	6	0
0.857199205	1	0	0	0	0.06626	0.0154	1	3	0
0.935516598	1	0	0	0	0.06626	0.0154	2	3	0
0.972387658	1	0	0	0	0.06626	0.0154	3	3	0
0.958408744	1	0	0	0	0.01913	0.003933	1	3	0
0.931356816	1	0	0	0	0.01913	0.003933	2	3	0
0.959450415	1	0	0	0	0.01913	0.003933	3	3	0
0.721341961	1	0	0	0	0.006186	0.00605	1	4	0
0.864674136	1	0	0	0	0.006186	0.00605	2	4	0
0.830825136	1	0	0	0	0.006186	0.00605	3	4	0
0.728001473	1	0	0	0	0.006186	0.00605	4	4	0
0.78043155	1	0	0	0	0.015574	0.0201	1	3	0
0.805269119	1	0	0	0	0.015574	0.0201	2	3	0
0.735351444	1	0	0	0	0.015574	0.0201	3	3	0
0.967268429	1	0	0	0	0.000428	0.002189	1	9	0
0.98220201	1	0	0	0	0.000428	0.002189	2	9	0
0.97912717	1	0	0	0	0.000428	0.002189	3	9	0
0.987947877	1	0	0	0	0.000428	0.002189	4	9	0
0.976690905	1	0	0	0	0.000428	0.002189	5	9	0
0.961701528	1	0	0	0	0.000428	0.002189	6	9	0
0.985424403	1	0	0	0	0.000428	0.002189	7	9	0
0.952209403	1	0	0	0	0.000428	0.002189	8	9	0
0.960740778	1	0	0	0	0.000428	0.002189	9	9	0
0.959189403	1	0	0	0	0.003374	0.0057	1	4	0
0.795791818	1	0	0	0	0.003374	0.0057	2	4	0
0.777824242	1	0	0	0	0.003374	0.0057	3	4	0
0.863511543	1	0	0	0	0.003374	0.0057	4	4	0
0.389641546	1	0	1	1	0.000386	0.004163	1	8	1
0.095088461	1	0	0	0	0.000386	0.004163	2	8	0
0.95495422	1	0	0	0	0.000386	0.004163	3	8	0
0.912459186	1	0	0	0	0.000386	0.004163	4	8	0
0.929160246	1	0	0	0	0.000386	0.004163	5	8	0
0.967659717	1	0	0	0	0.000386	0.004163	6	8	0
0.980965321	1	0	0	0	0.000386	0.004163	7	8	0
0.940080653	1	0	0	0	0.000386	0.004163	8	8	0
0.93898679	1	0	0	0	0.007712	0.008667	1	3	0
0.979282341	1	0	0	0	0.007712	0.008667	2	3	0
0.973103064	1	0	0	0	0.007712	0.008667	3	3	0
0.903327959	1	0	0	0	0.014139	0.023467	1	3	0
0.932037896	1	0	0	0	0.014139	0.023467	2	3	0
0.907174997	1	0	0	0	0.014139	0.023467	3	3	0
0.948926459	1	0	0	0	0.003085	0.00568	1	5	0
0.943819703	1	0	0	0	0.003085	0.00568	2	5	0
0.966457763	1	0	0	0	0.003085	0.00568	3	5	0
0.948695301	1	0	0	0	0.003085	0.00568	4	5	0
0.963786838	1	0	0	0	0.003085	0.00568	5	5	0
0.961188552	1	0	0	0	0.029135	0.023933	1	3	0
0.991397953	1	0	0	0	0.029135	0.023933	2	3	0
0.962852542	1	0	0	0	0.029135	0.023933	3	3	0
0.92996626	1	0	0	0	0.011997	0.008	1	3	0
0.970502733	1	0	0	0	0.011997	0.008	2	3	0
0.968862846	1	0	0	0	0.011997	0.008	3	3	0
0.129483608	1	0	0	0	0.002571	0.00445	1	4	0
0.801930967	1	0	0	0	0.002571	0.00445	2	4	0
0.880936291	1	0	0	0	0.002571	0.00445	3	4	0
0.940886743	1	0	0	0	0.002571	0.00445	4	4	0
0.815315524	1	0	0	0	0.003197	0.00785	1	8	0
0.952204802	1	0	0	0	0.003197	0.00785	2	8	0
0.358885277	1	0	1	0	0.003197	0.00785	3	8	1
0.47416508	1	0	0	0	0.003197	0.00785	4	8	0
0.92082187	1	0	0	0	0.003197	0.00785	5	8	0
0.883582168	1	0	0	0	0.003197	0.00785	6	8	0
0.918093896	1	0	0	0	0.003197	0.00785	7	8	0
0.934765205	1	0	0	0	0.003197	0.00785	8	8	0
0.549523444	1	0	0	0	0.007712	0.004533	1	3	0
0.322881728	1	0	0	0	0.007712	0.004533	2	3	0
0.021749569	1	0	0	1	0.007712	0.004533	3	3	0
0.262007075	1	0	0	0	0.012704	0.012533	1	3	0
0.663923238	1	0	0	0	0.012704	0.012533	2	3	0
0.901875089	1	0	0	0	0.012704	0.012533	3	3	0
0.957354191	1	0	0	0	0.001735	0.003614	1	7	0
0.909055679	1	0	0	0	0.001735	0.003614	2	7	0
0.938891275	1	0	0	0	0.001735	0.003614	3	7	0
0.96506915	1	0	0	0	0.001735	0.003614	4	7	0
0.924365902	1	0	0	0	0.001735	0.003614	5	7	0
0.96928432	1	0	0	0	0.001735	0.003614	6	7	0
0.949821317	1	0	0	0	0.001735	0.003614	7	7	0
0.932979067	1	0	0	0	0.011809	0.00965	1	4	0
0.932120657	1	0	0	0	0.011809	0.00965	2	4	0
0.933758806	1	0	0	0	0.011809	0.00965	3	4	0
0.951134173	1	0	0	0	0.011809	0.00965	4	4	0
0.946641275	1	0	0	0	0.0037	0.005043	1	7	0
0.88796971	1	0	0	0	0.0037	0.005043	2	7	0
0.957657478	1	0	0	0	0.0037	0.005043	3	7	0
0.966514454	1	0	0	0	0.0037	0.005043	4	7	0
0.963867273	1	0	0	0	0.0037	0.005043	5	7	0
0.975278803	1	0	0	0	0.0037	0.005043	6	7	0
0.968016832	1	0	0	0	0.0037	0.005043	7	7	0
0.945908515	1	0	0	0	0.018423	0.009533	1	3	0
0.966733089	1	0	0	0	0.018423	0.009533	2	3	0
0.957447023	1	0	0	0	0.018423	0.009533	3	3	0
0.955975776	1	0	0	0	0.003842	0.011367	1	9	0
0.961347173	1	0	0	0	0.003842	0.011367	2	9	0
0.445696628	1	0	0	0	0.003842	0.011367	3	9	0
0.963507193	1	0	0	0	0.003842	0.011367	4	9	0
0.983409305	1	0	0	0	0.003842	0.011367	5	9	0
0.97890097	1	0	0	0	0.003842	0.011367	6	9	0
0.972416898	1	0	0	0	0.003842	0.011367	7	9	0
0.952746532	1	0	0	0	0.003842	0.011367	8	9	0
0.952111204	1	0	0	0	0.003842	0.011367	9	9	0
0.812292468	1	0	0	0	0.002067	0.003433	1	6	0
0.921836729	1	0	0	0	0.002067	0.003433	2	6	0
0.9274331	1	0	0	0	0.002067	0.003433	3	6	0
0.916129022	1	0	0	0	0.002067	0.003433	4	6	0
0.956770058	1	0	0	0	0.002067	0.003433	5	6	0
0.977582926	1	0	0	0	0.002067	0.003433	6	6	0
0.922244707	1	0	0	0	0.01913	0.022433	1	3	0
0.906374504	1	0	0	0	0.01913	0.022433	2	3	0
0.934567222	1	0	0	0	0.01913	0.022433	3	3	0
0.908234227	1	0	0	0	0.00621	0.014163	1	8	0
0.956297159	1	0	0	0	0.00621	0.014163	2	8	0
0.964313718	1	0	0	0	0.00621	0.014163	3	8	0
0.846398697	1	0	0	0	0.00621	0.014163	4	8	0
0.88794594	1	0	0	0	0.00621	0.014163	5	8	0
0.894145664	1	0	0	0	0.00621	0.014163	6	8	0
0.923377906	1	0	0	0	0.00621	0.014163	7	8	0
0.939626796	1	0	0	0	0.00621	0.014163	8	8	0
0.941011908	1	0	0	0	0.008419	0.009767	1	3	0
0.981118549	1	0	0	0	0.008419	0.009767	2	3	0
0.991827555	1	0	0	0	0.008419	0.009767	3	3	0
0.970935504	1	0	0	0	0.002249	0.003733	1	6	0
0.976376908	1	0	0	0	0.002249	0.003733	2	6	0
0.928298564	1	0	0	0	0.002249	0.003733	3	6	0
0.966579528	1	0	0	0	0.002249	0.003733	4	6	0
0.964828994	1	0	0	0	0.002249	0.003733	5	6	0
0.979824327	1	0	0	0	0.002249	0.003733	6	6	0
0.886650388	1	0	0	0	0.00617	0.00782	1	5	0
0.290800054	1	0	0	0	0.00617	0.00782	2	5	0
0.944640592	1	0	0	0	0.00617	0.00782	3	5	0
0.945975812	1	0	0	0	0.00617	0.00782	4	5	0
0.933836506	1	0	0	0	0.00617	0.00782	5	5	0
0.965781668	1	0	0	0	0.033419	0.020433	1	3	0
0.180561473	1	0	0	1	0.033419	0.020433	2	3	0
0.641462687	1	0	0	0	0.033419	0.020433	3	3	0
0.752213452	1	0	0	0	0.003085	0.00454	1	5	0
0.600169556	1	0	0	0	0.003085	0.00454	2	5	0
0.790413239	1	0	0	0	0.003085	0.00454	3	5	0
0.870512374	1	0	0	0	0.003085	0.00454	4	5	0
0.905090761	1	0	0	0	0.003085	0.00454	5	5	0
0.930899227	1	0	0	0	0.004981	0.01175	1	4	0
0.96405424	1	0	0	0	0.004981	0.01175	2	4	0
0.967189374	1	0	0	0	0.004981	0.01175	3	4	0
0.948869947	1	0	0	0	0.004981	0.01175	4	4	0
0.961875178	1	0	0	0	0.001285	0.006875	1	8	0
0.958905822	1	0	0	0	0.001285	0.006875	2	8	0
0.964155992	1	0	0	0	0.001285	0.006875	3	8	0
0.704441973	1	0	0	1	0.001285	0.006875	4	8	0
0.201609666	1	0	0	0	0.001285	0.006875	5	8	0
0.895935303	1	0	0	0	0.001285	0.006875	6	8	0
0.869120489	1	0	0	0	0.001285	0.006875	7	8	0
0.845462816	1	0	0	0	0.001285	0.006875	8	8	0
0.960640969	1	0	0	0	0.010101	0.014533	1	6	0
0.981610541	1	0	0	0	0.010101	0.014533	2	6	0
0.983182364	1	0	0	0	0.010101	0.014533	3	6	0
0.981635359	1	0	0	0	0.010101	0.014533	4	6	0
0.951779444	1	0	0	0	0.010101	0.014533	5	6	0
0.846967239	1	0	0	0	0.010101	0.014533	6	6	0
0.563470076	1	0	0	1	0.000946	0.0028	1	7	0
0.464573043	1	0	0	0	0.000946	0.0028	2	7	0
0.916676963	1	0	0	0	0.000946	0.0028	3	7	0
0.259142921	1	0	0	0	0.000946	0.0028	4	7	0
0.891311721	1	0	0	0	0.000946	0.0028	5	7	0
0.074248838	1	0	0	1	0.000946	0.0028	6	7	0
0.844557862	1	0	0	0	0.000946	0.0028	7	7	0
0.939918556	1	0	0	0	0.003776	0.003625	1	4	0
0.940575584	1	0	0	0	0.003776	0.003625	2	4	0
0.943918107	1	0	0	0	0.003776	0.003625	3	4	0
0.964633159	1	0	0	0	0.003776	0.003625	4	4	0
0.96314126	1	0	0	0	0.0013	0.002489	1	9	0
0.948929373	1	0	0	0	0.0013	0.002489	2	9	0
0.952276701	1	0	0	0	0.0013	0.002489	3	9	0
0.895241725	1	0	0	0	0.0013	0.002489	4	9	0
0.878055293	1	0	0	0	0.0013	0.002489	5	9	0
0.971355061	1	0	0	0	0.0013	0.002489	6	9	0
0.046160693	1	0	0	0	0.0013	0.002489	7	9	0
0.860079486	1	0	0	0	0.0013	0.002489	8	9	0
0.37313581	1	0	0	0	0.0013	0.002489	9	9	0
0.923052075	1	0	0	0	0.002057	0.0055	1	5	0
0.911054624	1	0	0	0	0.002057	0.0055	2	5	0
0.665584237	1	0	0	0	0.002057	0.0055	3	5	0
0.830848676	1	0	0	0	0.002057	0.0055	4	5	0
0.877633666	1	0	0	0	0.002057	0.0055	5	5	0
0.918768918	1	0	0	0	0.016988	0.009967	1	3	0
0.559276785	1	0	0	1	0.016988	0.009967	2	3	0
0.784792306	1	0	0	0	0.016988	0.009967	3	3	0
0.476583402	1	0	0	0	0.002314	0.0036	1	5	0
0.621345775	1	0	0	0	0.002314	0.0036	2	5	0
0.485243827	1	0	1	0	0.002314	0.0036	3	5	1
0.588065343	1	0	0	0	0.002314	0.0036	4	5	0
0.88135048	1	0	0	0	0.002314	0.0036	5	5	0
0.698486366	1	0	0	0	0.007423	0.0177	1	6	0
0.955000636	1	0	0	0	0.007423	0.0177	2	6	0
0.789262404	1	0	0	0	0.007423	0.0177	3	6	0
0.054376947	1	0	0	0	0.007423	0.0177	4	6	0
0.938171396	1	0	0	0	0.007423	0.0177	5	6	0
0.947816775	1	0	0	0	0.007423	0.0177	6	6	0
0.231895719	1	0	0	1	0.001591	0.004688	1	8	0
0.367346058	1	0	0	0	0.001591	0.004688	2	8	0
0.878585215	1	0	0	0	0.001591	0.004688	3	8	0
0.907112837	1	0	0	0	0.001591	0.004688	4	8	0
0.904671664	1	0	0	0	0.001591	0.004688	5	8	0
0.753995883	1	0	0	0	0.001591	0.004688	6	8	0
0.233705131	1	0	0	0	0.001591	0.004688	7	8	0
0.319039443	1	0	0	0	0.001591	0.004688	8	8	0
0.838214929	1	0	0	0	0.053985	0.03685	1	4	0
0.136316769	1	0	0	0	0.053985	0.03685	2	4	0
0.218345487	1	0	0	1	0.053985	0.03685	3	4	0
0.468857734	1	0	0	0	0.053985	0.03685	4	4	0
0.971484059	1	0	0	0	0.001714	0.00255	1	6	0
0.974235419	1	0	0	0	0.001714	0.00255	2	6	0
0.955887903	1	0	0	0	0.001714	0.00255	3	6	0
0.975955716	1	0	0	0	0.001714	0.00255	4	6	0
0.98453752	1	0	0	0	0.001714	0.00255	5	6	0
0.978907385	1	0	0	0	0.001714	0.00255	6	6	0
0.915282803	1	0	0	0	0.025557	0.034733	1	3	0
0.926947574	1	0	0	0	0.025557	0.034733	2	3	0
0.339865423	1	0	0	0	0.025557	0.034733	3	3	0
0.093419163	1	0	0	1	0.010797	0.00608	1	5	0
0.549951844	1	0	0	0	0.010797	0.00608	2	5	0
0.786662738	1	0	0	0	0.010797	0.00608	3	5	0
0.723412472	1	0	0	0	0.010797	0.00608	4	5	0
0.892746418	1	0	0	0	0.010797	0.00608	5	5	0
0.645415388	1	0	0	0	0.009854	0.0049	1	3	0
0.900418054	1	0	0	0	0.009854	0.0049	2	3	0
0.856514853	1	0	0	0	0.009854	0.0049	3	3	0
0.956266641	1	0	0	0	0.028428	0.042033	1	3	0
0.91705496	1	0	0	0	0.028428	0.042033	2	3	0
0.889862813	1	0	0	0	0.028428	0.042033	3	3	0
0.934915187	1	0	0	0	0.007969	0.00628	1	5	0
0.948541996	1	0	0	0	0.007969	0.00628	2	5	0
0.951890422	1	0	0	0	0.007969	0.00628	3	5	0
0.953295777	1	0	0	0	0.007969	0.00628	4	5	0
0.956372125	1	0	0	0	0.007969	0.00628	5	5	0
0.972551314	1	0	0	0	0.001896	0.003767	1	6	0
0.953675998	1	0	0	0	0.001896	0.003767	2	6	0
0.957193934	1	0	0	0	0.001896	0.003767	3	6	0
0.986435556	1	0	0	0	0.001896	0.003767	4	6	0
0.920012303	1	0	0	0	0.001896	0.003767	5	6	0
0.978265284	1	0	0	0	0.001896	0.003767	6	6	0
0.978410282	1	0	0	0	0.127892	0.035125	1	4	0
0.565438989	1	0	0	0	0.127892	0.035125	2	4	0
0.903578364	1	0	0	0	0.127892	0.035125	3	4	0
0.964972638	1	0	0	0	0.127892	0.035125	4	4	0
0.979393907	1	0	0	0	0.000029	0.001456	1	9	0
0.983508629	1	0	0	0	0.000029	0.001456	2	9	0
0.974779424	1	0	0	0	0.000029	0.001456	3	9	0
0.985719742	1	0	0	0	0.000029	0.001456	4	9	0
0.979048396	1	0	0	0	0.000029	0.001456	5	9	0
0.973189838	1	0	0	0	0.000029	0.001456	6	9	0
0.969262748	1	0	0	0	0.000029	0.001456	7	9	0
0.96370055	1	0	0	0	0.000029	0.001456	8	9	0
0.976185086	1	0	0	0	0.000029	0.001456	9	9	0
0.947165216	1	0	0	0	0.009854	0.006567	1	3	0
0.779643735	1	0	0	0	0.009854	0.006567	2	3	0
0.824384208	1	0	0	0	0.009854	0.006567	3	3	0
0.638380436	1	0	0	0	0.001366	0.00305	1	4	0
0.942813176	1	0	0	0	0.001366	0.00305	2	4	0
0.941439822	1	0	0	0	0.001366	0.00305	3	4	0
0.952153863	1	0	0	0	0.001366	0.00305	4	4	0
0.983865488	1	0	0	0	0.001992	0.000733	1	3	0
0.9374279	1	0	0	0	0.001992	0.000733	2	3	0
0.940993633	1	0	0	0	0.001992	0.000733	3	3	0
0.965465626	1	0	0	0	0.003856	0.00634	1	5	0
